"","home_team","away_team","posteam","posteam_type","defteam","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","qtr","down","ydstogo","play_type","yards_gained","pass_length","posteam_timeouts_remaining","defteam_timeouts_remaining","score_differential_post","rush_attempt","pass_attempt"
"1","NE","BAL","NE","home","BAL",78,730,1630,3430,"Half1",1,1,10,"pass",11,"short",3,3,-7,0,1
"2","NE","BAL","NE","home","BAL",67,702,1602,3402,"Half1",1,1,10,"pass",0,"short",3,3,-7,0,1
"3","NE","BAL","NE","home","BAL",67,697,1597,3397,"Half1",1,2,10,"pass",5,"short",3,3,-7,0,1
"4","NE","BAL","NE","home","BAL",62,657,1557,3357,"Half1",1,3,5,"pass",0,"short",3,3,-7,0,1
"5","NE","BAL","NE","home","BAL",78,278,1178,2978,"Half1",1,1,10,"pass",0,"short",3,3,-14,0,1
"6","NE","BAL","NE","home","BAL",78,273,1173,2973,"Half1",1,2,10,"run",2,NA,3,3,-14,1,0
"7","NE","BAL","NE","home","BAL",76,228,1128,2928,"Half1",1,3,8,"pass",16,"short",3,3,-14,0,1
"8","NE","BAL","NE","home","BAL",60,191,1091,2891,"Half1",1,1,10,"pass",46,"deep",3,3,-14,0,1
"9","NE","BAL","NE","home","BAL",14,144,1044,2844,"Half1",1,1,10,"pass",13,"short",3,3,-14,0,1
"10","NE","BAL","NE","home","BAL",1,104,1004,2804,"Half1",1,1,1,"run",-3,NA,3,3,-14,1,0
"11","NE","BAL","NE","home","BAL",4,59,959,2759,"Half1",1,2,4,"pass",0,"short",3,3,-14,0,1
"12","NE","BAL","NE","home","BAL",4,54,954,2754,"Half1",1,3,4,"run",4,NA,3,3,-8,1,0
"13","NE","BAL","NE","home","BAL",76,841,841,2641,"Half1",2,1,10,"pass",14,"short",3,3,-7,0,1
"14","NE","BAL","NE","home","BAL",62,805,805,2605,"Half1",2,1,10,"pass",12,"short",3,3,-7,0,1
"15","NE","BAL","NE","home","BAL",50,773,773,2573,"Half1",2,1,10,"pass",14,"short",3,3,-7,0,1
"16","NE","BAL","NE","home","BAL",36,749,749,2549,"Half1",2,1,10,"pass",6,"short",3,3,-7,0,1
"17","NE","BAL","NE","home","BAL",30,725,725,2525,"Half1",2,2,4,"run",6,NA,3,3,-7,1,0
"18","NE","BAL","NE","home","BAL",24,698,698,2498,"Half1",2,1,10,"pass",0,"deep",3,3,-7,0,1
"19","NE","BAL","NE","home","BAL",24,691,691,2491,"Half1",2,2,10,"pass",-6,NA,3,3,-7,0,1
"20","NE","BAL","NE","home","BAL",30,655,655,2455,"Half1",2,3,16,"pass",-4,NA,3,3,-7,0,1
"21","NE","BAL","NE","home","BAL",67,433,433,2233,"Half1",2,1,10,"pass",0,"deep",3,3,-7,0,1
"22","NE","BAL","NE","home","BAL",67,428,428,2228,"Half1",2,2,10,"pass",11,"short",3,3,-7,0,1
"23","NE","BAL","NE","home","BAL",56,410,410,2210,"Half1",2,1,10,"run",2,NA,3,3,-7,1,0
"24","NE","BAL","NE","home","BAL",54,376,376,2176,"Half1",2,2,8,"pass",0,"short",3,3,-7,0,1
"25","NE","BAL","NE","home","BAL",54,368,368,2168,"Half1",2,3,8,"pass",23,"short",3,3,-7,0,1
