"","home_team","away_team","posteam","posteam_type","defteam","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","qtr","down","ydstogo","play_type","yards_gained","pass_length","posteam_timeouts_remaining","defteam_timeouts_remaining","score_differential_post","rush_attempt","pass_attempt"
"1","NE","HOU","NE","home","HOU",61,781,1681,3481,"Half1",1,1,10,"pass",6,"short",3,3,0,0,1
"2","NE","HOU","NE","home","HOU",55,744,1644,3444,"Half1",1,2,4,"run",3,NA,3,3,0,1,0
"3","NE","HOU","NE","home","HOU",52,720,1620,3420,"Half1",1,3,1,"run",-1,NA,3,3,0,1,0
"4","NE","HOU","NE","home","HOU",35,604,1504,3304,"Half1",1,1,10,"pass",22,"deep",3,3,0,0,1
"5","NE","HOU","NE","home","HOU",13,574,1474,3274,"Half1",1,1,10,"pass",13,"short",3,3,6,0,1
"6","NE","HOU","NE","home","HOU",80,872,872,2672,"Half1",2,1,10,"pass",0,"short",3,3,11,0,1
"7","NE","HOU","NE","home","HOU",83,643,643,2443,"Half1",2,1,10,"run",2,NA,3,3,1,1,0
"8","NE","HOU","NE","home","HOU",81,604,604,2404,"Half1",2,2,8,"pass",4,"short",3,3,1,0,1
"9","NE","HOU","NE","home","HOU",77,571,571,2371,"Half1",2,3,4,"pass",-4,NA,3,3,1,0,1
"10","NE","HOU","NE","home","HOU",82,468,468,2268,"Half1",2,1,10,"pass",0,"short",3,3,1,0,1
"11","NE","HOU","NE","home","HOU",82,464,464,2264,"Half1",2,2,10,"pass",0,"deep",3,3,1,0,1
"12","NE","HOU","NE","home","HOU",82,457,457,2257,"Half1",2,3,10,"pass",45,"deep",3,3,1,0,1
"13","NE","HOU","NE","home","HOU",37,409,409,2209,"Half1",2,1,10,"pass",0,"deep",3,3,1,0,1
"14","NE","HOU","NE","home","HOU",37,403,403,2203,"Half1",2,2,10,"run",4,NA,3,3,1,1,0
"15","NE","HOU","NE","home","HOU",33,366,366,2166,"Half1",2,3,6,"pass",-4,NA,3,3,1,0,1
"16","NE","HOU","NE","home","HOU",67,234,234,2034,"Half1",2,1,10,"run",1,NA,3,3,1,1,0
"17","NE","HOU","NE","home","HOU",66,194,194,1994,"Half1",2,2,9,"pass",0,"short",3,3,1,0,1
"18","NE","HOU","NE","home","HOU",66,188,188,1988,"Half1",2,3,9,"pass",48,"deep",3,3,1,0,1
"19","NE","HOU","NE","home","HOU",18,145,145,1945,"Half1",2,1,10,"run",2,NA,3,3,1,1,0
"20","NE","HOU","NE","home","HOU",16,120,120,1920,"Half1",2,2,8,"run",6,NA,3,3,1,1,0
"21","NE","HOU","NE","home","HOU",10,86,86,1886,"Half1",2,3,2,"pass",7,"short",3,3,1,0,1
"22","NE","HOU","NE","home","HOU",3,81,81,1881,"Half1",2,1,3,"run",2,NA,3,3,1,1,0
"23","NE","HOU","NE","home","HOU",1,43,43,1843,"Half1",2,2,1,"pass",0,"short",3,3,1,0,1
"24","NE","HOU","NE","home","HOU",1,19,19,1819,"Half1",2,3,1,"run",0,NA,2,3,1,1,0
"25","NE","HOU","NE","home","HOU",75,900,1800,1800,"Half2",3,1,10,"pass",0,"short",3,3,4,0,1
"26","NE","HOU","NE","home","HOU",75,897,1797,1797,"Half2",3,2,10,"run",2,NA,3,3,4,1,0
"27","NE","HOU","NE","home","HOU",73,866,1766,1766,"Half2",3,3,8,"pass",0,"short",3,3,4,0,1
"28","NE","HOU","NE","home","HOU",90,750,1650,1650,"Half2",3,1,10,"pass",26,"deep",3,3,4,0,1
"29","NE","HOU","NE","home","HOU",64,730,1630,1630,"Half2",3,1,10,"pass",14,"short",3,3,4,0,1
"30","NE","HOU","NE","home","HOU",50,703,1603,1603,"Half2",3,1,10,"run",2,NA,3,3,4,1,0
"31","NE","HOU","NE","home","HOU",58,678,1578,1578,"Half2",3,1,18,"pass",21,"deep",3,3,4,0,1
"32","NE","HOU","NE","home","HOU",37,649,1549,1549,"Half2",3,1,10,"pass",7,"short",3,3,4,0,1
"33","NE","HOU","NE","home","HOU",30,622,1522,1522,"Half2",3,2,3,"run",4,NA,3,3,4,1,0
"34","NE","HOU","NE","home","HOU",26,603,1503,1503,"Half2",3,1,10,"pass",7,"short",3,3,4,0,1
"35","NE","HOU","NE","home","HOU",19,561,1461,1461,"Half2",3,2,3,"pass",0,"short",3,3,4,0,1
"36","NE","HOU","NE","home","HOU",19,554,1454,1454,"Half2",3,3,3,"pass",19,"deep",3,3,10,0,1
"37","NE","HOU","NE","home","HOU",56,439,1339,1339,"Half2",3,1,10,"pass",0,"short",3,3,11,0,1
"38","NE","HOU","NE","home","HOU",56,434,1334,1334,"Half2",3,2,10,"pass",0,"short",3,3,11,0,1
"39","NE","HOU","NE","home","HOU",56,425,1325,1325,"Half2",3,3,10,"pass",26,"short",3,3,11,0,1
"40","NE","HOU","NE","home","HOU",30,393,1293,1293,"Half2",3,1,10,"pass",0,"short",3,3,11,0,1
"41","NE","HOU","NE","home","HOU",40,378,1278,1278,"Half2",3,2,20,"pass",0,"deep",3,3,11,0,1
"42","NE","HOU","NE","home","HOU",40,372,1272,1272,"Half2",3,3,20,"pass",0,"short",3,3,11,0,1
"43","NE","HOU","NE","home","HOU",90,122,1022,1022,"Half2",3,1,10,"run",4,NA,3,2,11,1,0
"44","NE","HOU","NE","home","HOU",86,91,991,991,"Half2",3,2,6,"pass",9,"short",3,2,11,0,1
"45","NE","HOU","NE","home","HOU",77,61,961,961,"Half2",3,1,10,"pass",0,"deep",3,2,11,0,1
"46","NE","HOU","NE","home","HOU",77,52,952,952,"Half2",3,2,10,"pass",0,"deep",3,2,11,0,1
"47","NE","HOU","NE","home","HOU",75,891,891,891,"Half2",4,1,10,"run",2,NA,3,2,8,1,0
"48","NE","HOU","NE","home","HOU",73,858,858,858,"Half2",4,2,8,"pass",10,"short",3,2,8,0,1
"49","NE","HOU","NE","home","HOU",48,839,839,839,"Half2",4,1,10,"pass",0,"deep",3,2,8,0,1
