"","home_team","away_team","posteam","posteam_type","defteam","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","qtr","down","ydstogo","play_type","yards_gained","pass_length","posteam_timeouts_remaining","defteam_timeouts_remaining","score_differential_post","rush_attempt","pass_attempt"
"1","ARI","NE","NE","away","ARI",74,707,1607,3407,"Half1",1,1,10,"pass",0,"short",3,3,0,0,1
"2","ARI","NE","NE","away","ARI",74,701,1601,3401,"Half1",1,2,10,"run",0,NA,3,3,0,1,0
"3","ARI","NE","NE","away","ARI",74,662,1562,3362,"Half1",1,3,10,"pass",11,"short",3,3,0,0,1
"4","ARI","NE","NE","away","ARI",72,601,1501,3301,"Half1",1,1,19,"pass",19,"short",3,3,0,0,1
"5","ARI","NE","NE","away","ARI",53,570,1470,3270,"Half1",1,1,10,"run",2,NA,3,3,0,1,0
"6","ARI","NE","NE","away","ARI",51,527,1427,3227,"Half1",1,2,8,"pass",8,"short",3,3,0,0,1
"7","ARI","NE","NE","away","ARI",43,503,1403,3203,"Half1",1,1,10,"run",6,NA,3,3,0,1,0
"8","ARI","NE","NE","away","ARI",37,462,1362,3162,"Half1",1,2,4,"pass",37,"deep",3,3,6,0,1
"9","ARI","NE","NE","away","ARI",92,372,1272,3072,"Half1",1,1,10,"pass",21,"short",3,3,7,0,1
"10","ARI","NE","NE","away","ARI",71,340,1240,3040,"Half1",1,1,10,"run",1,NA,3,3,7,1,0
"11","ARI","NE","NE","away","ARI",70,303,1203,3003,"Half1",1,2,9,"pass",0,"short",3,3,7,0,1
"12","ARI","NE","NE","away","ARI",65,297,1197,2997,"Half1",1,3,4,"run",4,NA,3,3,7,1,0
"13","ARI","NE","NE","away","ARI",61,267,1167,2967,"Half1",1,1,10,"run",13,NA,3,3,7,1,0
"14","ARI","NE","NE","away","ARI",48,230,1130,2930,"Half1",1,1,10,"pass",3,"short",3,3,7,0,1
"15","ARI","NE","NE","away","ARI",45,198,1098,2898,"Half1",1,2,7,"run",2,NA,3,3,7,1,0
"16","ARI","NE","NE","away","ARI",43,160,1060,2860,"Half1",1,3,5,"pass",7,"short",3,3,7,0,1
"17","ARI","NE","NE","away","ARI",36,122,1022,2822,"Half1",1,1,10,"pass",0,"deep",3,3,7,0,1
"18","ARI","NE","NE","away","ARI",36,116,1016,2816,"Half1",1,2,10,"run",7,NA,3,3,7,1,0
"19","ARI","NE","NE","away","ARI",29,70,970,2770,"Half1",1,3,3,"pass",0,"short",3,3,7,0,1
"20","ARI","NE","NE","away","ARI",89,742,742,2542,"Half1",2,1,15,"pass",10,"short",3,3,10,0,1
