"","home_team","away_team","posteam","posteam_type","defteam","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","qtr","down","ydstogo","play_type","yards_gained","pass_length","posteam_timeouts_remaining","defteam_timeouts_remaining","score_differential_post","rush_attempt","pass_attempt"
"1","DEN","BAL","DEN","home","BAL",77,790,1690,3490,"Half1",1,1,10,"pass",0,"short",3,3,0,0,1
"2","DEN","BAL","DEN","home","BAL",77,785,1685,3485,"Half1",1,2,10,"run",1,NA,3,3,0,1,0
"3","DEN","BAL","DEN","home","BAL",76,745,1645,3445,"Half1",1,3,9,"pass",10,"short",3,3,0,0,1
"4","DEN","BAL","DEN","home","BAL",66,724,1624,3424,"Half1",1,1,10,"pass",0,"deep",3,3,0,0,1
"5","DEN","BAL","DEN","home","BAL",66,718,1618,3418,"Half1",1,2,10,"run",7,NA,3,3,0,1,0
"6","DEN","BAL","DEN","home","BAL",59,684,1584,3384,"Half1",1,3,3,"pass",0,"short",3,3,0,0,1
"7","DEN","BAL","DEN","home","BAL",80,431,1331,3131,"Half1",1,1,10,"pass",2,"short",3,3,-7,0,1
"8","DEN","BAL","DEN","home","BAL",78,406,1306,3106,"Half1",1,2,8,"run",6,NA,3,3,-7,1,0
"9","DEN","BAL","DEN","home","BAL",72,374,1274,3074,"Half1",1,3,2,"pass",12,"short",3,3,-7,0,1
"10","DEN","BAL","DEN","home","BAL",60,342,1242,3042,"Half1",1,1,10,"pass",15,"short",3,3,-7,0,1
"11","DEN","BAL","DEN","home","BAL",45,305,1205,3005,"Half1",1,1,10,"run",1,NA,3,3,-7,1,0
"12","DEN","BAL","DEN","home","BAL",44,273,1173,2973,"Half1",1,2,9,"pass",5,"short",3,3,-7,0,1
"13","DEN","BAL","DEN","home","BAL",39,231,1131,2931,"Half1",1,3,4,"pass",0,"short",3,3,-7,0,1
"14","DEN","BAL","DEN","home","BAL",71,885,885,2685,"Half1",2,1,10,"run",3,NA,3,3,-7,1,0
"15","DEN","BAL","DEN","home","BAL",68,856,856,2656,"Half1",2,2,7,"run",-1,NA,3,3,-7,1,0
"16","DEN","BAL","DEN","home","BAL",64,810,810,2610,"Half1",2,1,10,"pass",0,"short",3,3,-7,0,1
"17","DEN","BAL","DEN","home","BAL",64,805,805,2605,"Half1",2,2,10,"pass",6,"short",3,3,-7,0,1
"18","DEN","BAL","DEN","home","BAL",58,793,793,2593,"Half1",2,3,4,"pass",0,"short",3,3,-7,0,1
"19","DEN","BAL","DEN","home","BAL",24,700,700,2500,"Half1",2,1,10,"pass",24,"deep",3,3,-1,0,1
"20","DEN","BAL","DEN","home","BAL",80,483,483,2283,"Half1",2,1,10,"pass",13,"short",3,3,-7,0,1
"21","DEN","BAL","DEN","home","BAL",67,466,466,2266,"Half1",2,1,10,"run",2,NA,3,3,-7,1,0
"22","DEN","BAL","DEN","home","BAL",65,432,432,2232,"Half1",2,2,8,"pass",6,"short",3,3,-7,0,1
"23","DEN","BAL","DEN","home","BAL",59,392,392,2192,"Half1",2,3,2,"run",2,NA,3,3,-7,1,0
"24","DEN","BAL","DEN","home","BAL",67,357,357,2157,"Half1",2,1,20,"pass",44,"short",3,3,-7,0,1
"25","DEN","BAL","DEN","home","BAL",23,341,341,2141,"Half1",2,1,10,"pass",23,"deep",3,3,-1,0,1
"26","DEN","BAL","DEN","home","BAL",49,247,247,2047,"Half1",2,1,10,"pass",0,"short",3,3,0,0,1
"27","DEN","BAL","DEN","home","BAL",54,245,245,2045,"Half1",2,2,15,"pass",0,"deep",3,3,0,0,1
"28","DEN","BAL","DEN","home","BAL",54,240,240,2040,"Half1",2,3,15,"pass",-6,NA,3,3,0,0,1
